발생월,발생일,시도,시군구,사고건수,사망자수,중상자수,경상자수,부상신고자수
05,03,울산,북구,3,0,0,2,1
05,03,울산,울주군,2,0,0,1,1
05,03,세종,세종시,5,0,0,8,0
05,04,서울,종로구,6,0,0,7,1
05,04,서울,중구,2,0,1,1,0
05,04,서울,용산구,1,0,0,1,0
05,04,서울,성동구,7,0,1,8,1
05,04,서울,동대문구,5,0,1,5,0
05,04,서울,성북구,2,0,1,2,0
05,04,서울,은평구,4,0,1,2,1
05,04,서울,서대문구,1,0,0,1,0
05,04,서울,마포구,1,0,0,1,0
05,04,서울,강서구,8,0,1,5,3
05,04,서울,구로구,4,0,1,3,0
05,04,서울,영등포구,8,0,1,7,0
05,04,서울,동작구,1,0,0,1,0
05,04,서울,관악구,6,0,1,9,0
05,04,서울,강남구,11,0,1,11,2
05,04,서울,강동구,1,0,0,2,0
05,04,서울,송파구,11,0,0,12,1
05,04,서울,서초구,6,0,2,5,0
05,04,서울,양천구,4,0,0,4,1
05,04,서울,중랑구,6,0,1,5,0
05,04,서울,노원구,6,0,2,8,1
05,04,서울,광진구,1,0,0,1,0
05,04,서울,강북구,1,0,1,0,0
05,04,서울,금천구,1,0,1,0,0
05,04,부산,중구,4,0,0,12,0
05,04,부산,서구,4,0,1,4,0
05,04,부산,동구,2,0,2,2,0
05,04,부산,영도구,1,0,0,1,0
05,04,부산,부산진구,5,0,1,5,1
05,04,부산,동래구,3,0,1,3,0
05,04,부산,남구,1,0,0,2,0
05,04,부산,북구,2,0,0,3,0
05,04,부산,해운대구,2,0,1,3,0
05,04,부산,사하구,5,0,2,3,1
05,04,부산,금정구,1,0,0,1,0
05,04,부산,강서구,4,0,1,5,1
05,04,부산,연제구,3,0,1,3,0
05,04,부산,수영구,1,0,0,1,0
05,04,부산,사상구,2,0,0,2,0
05,04,부산,기장군,2,0,2,0,0
05,04,경기,수원시,20,0,6,25,2
05,04,경기,성남시,12,1,2,11,1
05,04,경기,의정부시,3,0,1,3,0
05,04,경기,안양시,1,0,0,1,0
05,04,경기,부천시,12,0,1,14,0
05,04,경기,안산시,16,1,3,14,1
05,04,경기,평택시,11,0,1,14,1
05,04,경기,광명시,3,0,3,2,0
05,04,경기,구리시,1,0,0,5,0
05,04,경기,양주시,3,0,1,2,0
05,04,경기,여주시,3,0,2,1,0
05,04,경기,화성시,13,0,5,13,1
05,04,경기,시흥시,9,0,2,10,1
05,04,경기,파주시,7,0,3,6,1
05,04,경기,고양시,10,0,5,7,1
05,04,경기,광주시,9,0,1,10,1
05,04,경기,포천시,3,0,1,5,0
05,04,경기,양평군,1,0,1,0,0
05,04,경기,이천시,1,0,0,0,1
05,04,경기,용인시,14,0,5,15,1
05,04,경기,안성시,3,0,0,3,0
05,04,경기,김포시,6,0,2,7,0
05,04,경기,과천시,1,0,0,1,0
05,04,경기,군포시,3,0,0,3,1
05,04,경기,남양주시,6,0,2,3,1
05,04,경기,오산시,3,0,1,4,0
05,04,경기,의왕시,1,0,0,1,0
05,04,경기,하남시,3,0,1,3,1
05,04,강원,춘천시,3,0,1,2,0
05,04,강원,원주시,6,0,0,7,0
05,04,강원,동해시,2,0,0,2,0
05,04,강원,강릉시,2,0,0,2,0
05,04,강원,속초시,3,0,0,2,1
05,04,강원,삼척시,1,0,0,1,0
05,04,강원,홍천군,1,0,0,0,1
05,04,강원,평창군,1,0,1,0,0
05,04,강원,철원군,3,0,1,5,0
05,04,강원,화천군,2,0,0,3,3
05,04,강원,인제군,1,0,0,2,0
05,04,충북,청주시,13,0,7,15,0
05,04,충북,충주시,2,0,1,5,0
05,04,충북,제천시,3,0,0,4,0
05,04,충북,진천군,1,0,0,3,1
05,04,충북,괴산군,1,0,0,1,0
05,04,충북,음성군,3,0,1,3,0
05,04,충북,단양군,1,0,0,1,0
05,04,충남,천안시,15,0,6,19,0
05,04,충남,아산시,8,0,1,9,0
05,04,충남,보령시,1,0,3,2,0
05,04,충남,태안군,2,0,1,1,1
05,04,충남,논산시,2,0,1,1,0
05,04,충남,부여군,2,0,2,0,0
05,04,충남,서천군,3,0,4,2,0
05,04,충남,홍성군,2,1,0,2,0
05,04,충남,예산군,1,0,0,3,0
05,04,충남,당진시,3,0,1,4,0
05,04,전북,전주시,9,1,1,8,0
05,04,전북,군산시,3,1,0,0,2
05,04,전북,정읍시,2,0,2,3,0
05,04,전북,남원시,2,0,1,1,0
05,04,전북,김제시,2,0,2,0,0
05,04,전북,익산시,7,0,2,8,0
05,04,전남,목포시,3,1,0,2,0
05,04,전남,여수시,8,0,3,6,0
05,04,전남,순천시,7,0,1,11,0
05,04,전남,나주시,3,0,1,2,0
05,04,전남,광양시,2,0,0,2,0
05,04,전남,담양군,1,0,1,1,0
05,04,전남,곡성군,1,0,0,4,0
05,04,전남,강진군,2,0,1,3,0
05,04,전남,해남군,1,0,1,1,0
05,04,전남,영암군,2,0,2,2,0
05,04,전남,무안군,1,0,1,0,0
05,04,전남,함평군,1,0,0,1,0
05,04,경북,포항시,11,0,7,14,0
05,04,경북,경주시,1,0,1,0,0
05,04,경북,김천시,2,0,1,1,0
05,04,경북,안동시,3,0,4,5,0
05,04,경북,구미시,4,0,1,4,0
05,04,경북,영천시,1,0,1,2,0
05,04,경북,고령군,1,0,0,2,0
05,04,경북,칠곡군,2,0,1,1,0
05,04,경북,경산시,6,0,3,6,0
05,04,경남,진주시,2,0,0,2,0
05,04,경남,통영시,5,0,1,4,2
05,04,경남,김해시,7,0,4,7,0
05,04,경남,밀양시,2,0,0,4,0
05,04,경남,거제시,4,0,3,1,0
05,04,경남,의령군,2,0,0,1,1
05,04,경남,창녕군,1,0,0,1,0
05,04,경남,양산시,2,0,1,2,0
05,04,경남,고성군,1,0,0,1,0
05,04,경남,사천시,2,0,1,1,0
05,04,경남,거창군,1,0,0,1,0
05,04,경남,창원시(통합),10,0,4,9,0
05,04,제주,제주시,7,0,1,12,0
05,04,제주,서귀포시,2,0,1,3,0
05,04,대구,중구,4,0,1,4,0
05,04,대구,동구,6,0,1,5,1
05,04,대구,서구,4,1,0,4,0
05,04,대구,남구,1,0,0,1,0
05,04,대구,북구,6,0,0,9,0
05,04,대구,수성구,6,0,2,5,0
05,04,대구,달서구,10,0,1,12,1
05,04,대구,달성군,3,0,2,3,0
05,04,인천,중구,1,0,1,0,0
05,04,인천,동구,1,0,1,0,0
05,04,인천,미추홀구,6,0,1,6,0
05,04,인천,부평구,9,0,3,10,0
05,04,인천,남동구,10,0,1,9,1
05,04,인천,서구,3,0,2,2,0
05,04,인천,연수구,2,0,0,2,0
05,04,인천,강화군,1,0,1,0,0
05,04,인천,옹진군,1,1,0,0,0
05,04,광주,서구,1,0,0,1,0
05,04,광주,북구,8,0,3,9,0
05,04,광주,광산구,10,0,2,9,1
05,04,광주,남구,1,0,0,2,0
05,04,대전,동구,8,0,2,9,0
05,04,대전,중구,1,0,1,0,0
05,04,대전,서구,8,0,3,9,0
05,04,대전,유성구,6,0,1,6,0
05,04,대전,대덕구,3,0,0,7,2
05,04,울산,중구,3,0,1,3,0
05,04,울산,남구,3,0,2,1,0
05,04,울산,동구,1,0,0,1,0
05,04,울산,북구,6,0,0,5,1
05,04,울산,울주군,1,0,0,1,0
05,04,세종,세종시,4,0,1,2,1
05,05,서울,종로구,2,0,0,3,0
05,05,서울,중구,1,0,0,1,0
05,05,서울,용산구,2,0,1,1,0
05,05,서울,성동구,2,0,0,2,0
05,05,서울,동대문구,3,0,0,4,0
05,05,서울,성북구,3,0,0,3,0
05,05,서울,마포구,1,0,0,1,0
05,05,서울,강서구,9,0,4,13,0
05,05,서울,구로구,2,0,0,4,0
05,05,서울,영등포구,9,0,3,16,0
05,05,서울,동작구,1,0,0,1,0
05,05,서울,관악구,2,0,0,2,0
05,05,서울,강남구,11,0,3,12,0
05,05,서울,강동구,4,0,0,4,0
05,05,서울,송파구,5,0,1,5,1
05,05,서울,서초구,6,0,0,7,1
05,05,서울,양천구,2,0,0,2,0
05,05,서울,중랑구,6,0,3,3,0
05,05,서울,노원구,2,0,1,2,0
05,05,서울,광진구,3,0,0,6,0
05,05,서울,강북구,4,0,1,5,0
05,05,서울,금천구,1,0,0,1,0
05,05,부산,중구,1,0,0,1,0
05,05,부산,서구,1,0,0,2,0
05,05,부산,동구,2,0,1,0,1
05,05,부산,영도구,1,0,0,1,0
05,05,부산,부산진구,3,0,0,3,0
05,05,부산,동래구,3,0,1,2,0
05,05,부산,남구,1,0,0,1,0
05,05,부산,해운대구,3,0,0,3,3
05,05,부산,사하구,2,0,1,2,0
05,05,부산,금정구,1,0,0,1,0
05,05,부산,강서구,1,0,0,1,0
05,05,부산,연제구,2,0,1,2,0
05,05,부산,수영구,1,0,0,1,0
05,05,부산,사상구,5,0,0,6,1
05,05,부산,기장군,2,0,0,5,0
05,05,경기,수원시,12,0,4,10,2
05,05,경기,성남시,11,0,1,13,1
05,05,경기,의정부시,5,0,1,7,4
05,05,경기,안양시,6,0,0,10,0
05,05,경기,부천시,8,0,1,10,1
05,05,경기,안산시,12,0,2,16,0
05,05,경기,평택시,13,0,4,16,3
05,05,경기,광명시,4,0,2,5,0
05,05,경기,구리시,2,0,1,3,0
05,05,경기,양주시,4,0,1,3,1
05,05,경기,여주시,1,0,0,1,2
05,05,경기,화성시,14,2,1,17,1
05,05,경기,시흥시,8,0,0,7,2
05,05,경기,파주시,5,0,2,6,0
05,05,경기,고양시,7,0,2,9,0
05,05,경기,광주시,3,0,0,5,0
05,05,경기,포천시,5,0,3,10,3
05,05,경기,가평군,1,0,0,2,0
05,05,경기,양평군,1,0,1,0,0
05,05,경기,이천시,3,0,1,3,1
05,05,경기,용인시,10,0,1,18,1
05,05,경기,안성시,4,0,1,3,0
05,05,경기,김포시,7,0,2,3,8
05,05,경기,동두천시,2,0,0,4,0
05,05,경기,과천시,1,0,0,3,0
05,05,경기,군포시,2,0,0,4,0
05,05,경기,남양주시,5,0,0,4,1
05,05,경기,오산시,1,0,0,2,0
05,05,경기,의왕시,2,0,1,13,0
05,05,경기,하남시,7,0,1,7,3
05,05,강원,춘천시,5,0,0,6,4
05,05,강원,원주시,5,0,4,2,0
05,05,강원,속초시,1,0,0,1,0
05,05,강원,홍천군,2,0,1,1,0
05,05,강원,횡성군,1,0,0,2,0
05,05,강원,영월군,1,0,0,1,0
05,05,강원,평창군,1,0,0,2,0
05,05,강원,정선군,1,0,0,1,0
05,05,충북,청주시,8,0,0,9,0
05,05,충북,충주시,1,0,0,2,0
05,05,충북,제천시,4,0,0,6,0
05,05,충북,옥천군,1,0,0,1,0
05,05,충북,진천군,1,0,0,1,0
05,05,충북,단양군,1,0,0,5,1
05,05,충남,천안시,8,0,0,12,0
05,05,충남,아산시,4,0,0,7,0
05,05,충남,보령시,2,0,2,1,0
05,05,충남,공주시,1,0,0,1,0
05,05,충남,서산시,1,0,0,1,0
05,05,충남,금산군,2,0,1,1,0
05,05,충남,논산시,1,0,0,2,0
05,05,충남,서천군,1,0,0,4,0
05,05,충남,청양군,1,0,1,1,0
05,05,충남,홍성군,1,0,1,0,0
05,05,충남,예산군,2,0,1,2,0
05,05,충남,당진시,1,0,0,1,0
05,05,전북,전주시,9,0,3,8,0
05,05,전북,군산시,3,0,2,2,0
05,05,전북,정읍시,2,0,1,2,0
05,05,전북,남원시,2,0,1,1,0
05,05,전북,김제시,1,0,0,1,0
05,05,전북,고창군,2,0,1,2,0
05,05,전북,부안군,1,0,0,4,0
05,05,전북,익산시,1,0,2,1,0
05,05,전남,목포시,4,0,1,6,0
05,05,전남,여수시,5,0,1,5,0
05,05,전남,순천시,1,0,1,0,0
05,05,전남,나주시,2,0,0,3,5
05,05,전남,담양군,2,0,0,3,0
05,05,전남,곡성군,1,0,0,1,0
05,05,전남,영암군,1,0,0,1,0
05,05,전남,함평군,1,0,0,0,1
05,05,전남,완도군,1,1,0,0,0
05,05,전남,진도군,1,0,1,0,0
05,05,전남,신안군,1,0,1,0,0
05,05,경북,포항시,3,0,0,6,0
05,05,경북,경주시,3,0,0,9,0
05,05,경북,김천시,2,0,1,0,2
05,05,경북,안동시,2,0,2,0,1
05,05,경북,구미시,5,0,3,7,0
05,05,경북,영주시,1,0,1,0,1
05,05,경북,문경시,1,0,1,0,0
05,05,경북,상주시,1,0,1,0,0
05,05,경북,청송군,1,0,0,0,1
05,05,경북,영덕군,2,0,0,5,0
05,05,경북,청도군,1,0,0,1,0
05,05,경북,예천군,1,0,1,0,0
05,05,경북,울진군,1,0,1,0,0
05,05,경북,경산시,1,0,1,0,0
05,05,경남,진주시,1,0,0,1,0
05,05,경남,통영시,1,0,1,0,0
05,05,경남,김해시,7,0,5,9,0
05,05,경남,거제시,1,0,1,5,0
05,05,경남,창녕군,1,0,0,1,0
05,05,경남,양산시,2,0,1,1,1
05,05,경남,사천시,2,0,1,3,0
05,05,경남,산청군,1,0,0,0,1
05,05,경남,합천군,1,0,2,0,0
05,05,경남,창원시(통합),3,0,2,2,0
05,05,제주,제주시,7,0,3,5,1
05,05,제주,서귀포시,4,0,4,8,0
05,05,대구,중구,2,0,1,1,0
05,05,대구,동구,4,0,1,6,0
05,05,대구,서구,1,0,1,0,0
05,05,대구,북구,2,0,0,2,0
05,05,대구,수성구,5,0,2,6,0
05,05,대구,달서구,10,0,4,12,1
05,05,대구,달성군,4,0,0,5,0
05,05,인천,중구,1,0,0,3,0
05,05,인천,미추홀구,1,0,0,1,0
05,05,인천,부평구,2,0,1,1,0
05,05,인천,남동구,1,0,0,2,2
05,05,인천,서구,4,0,0,4,0
05,05,인천,연수구,1,0,0,3,0
05,05,인천,계양구,2,0,0,3,0
05,05,인천,강화군,2,0,0,3,0
05,05,광주,동구,4,0,1,5,0
05,05,광주,서구,4,0,0,5,0
05,05,광주,북구,8,0,0,14,0
05,05,광주,광산구,5,0,1,8,0
05,05,광주,남구,1,0,0,2,0
05,05,대전,동구,1,0,0,2,0
05,05,대전,중구,3,0,1,2,0
05,05,대전,서구,12,0,0,16,0
05,05,대전,유성구,2,0,1,1,0
05,05,대전,대덕구,2,0,0,1,1
05,05,울산,중구,1,0,1,0,0
05,05,울산,남구,2,0,0,2,0
05,05,울산,북구,1,0,0,1,0
05,05,울산,울주군,1,0,0,1,0
05,05,세종,세종시,1,1,1,0,0
05,06,서울,종로구,1,0,0,1,0
05,06,서울,용산구,3,0,0,3,1
05,06,서울,성동구,7,0,3,5,0
05,06,서울,동대문구,3,0,0,3,1
05,06,서울,성북구,3,0,1,6,0
05,06,서울,은평구,3,0,1,3,0
05,06,서울,서대문구,1,0,0,0,1
05,06,서울,마포구,4,0,1,5,0
05,06,서울,강서구,2,1,0,1,0
05,06,서울,구로구,8,0,5,13,0
05,06,서울,영등포구,4,0,0,5,0
05,06,서울,동작구,1,0,1,0,0
05,06,서울,관악구,5,0,2,4,0
05,06,서울,강남구,12,0,1,14,0
05,06,서울,강동구,2,0,0,2,0
05,06,서울,송파구,3,0,1,2,0
05,06,서울,서초구,7,0,1,8,0
05,06,서울,양천구,1,0,0,1,0
05,06,서울,중랑구,5,0,0,9,0
05,06,서울,광진구,3,0,1,2,0
05,06,서울,강북구,5,0,1,4,0
05,06,부산,중구,4,0,1,3,0
05,06,부산,서구,2,0,2,1,0
05,06,부산,동구,2,0,1,3,0
05,06,부산,부산진구,5,0,2,3,2
05,06,부산,동래구,1,0,0,2,0
05,06,부산,남구,1,0,0,1,0
05,06,부산,북구,3,0,0,3,0
05,06,부산,해운대구,4,0,4,1,0
05,06,부산,금정구,1,0,0,2,0
05,06,부산,강서구,2,0,0,2,0
05,06,부산,연제구,1,0,1,0,0
05,06,부산,수영구,6,0,2,12,0
05,06,부산,사상구,2,0,0,3,0
05,06,경기,수원시,12,0,0,19,1
05,06,경기,성남시,13,0,2,11,2
05,06,경기,의정부시,5,0,3,1,1
05,06,경기,안양시,3,0,1,4,0
05,06,경기,부천시,10,0,4,8,1
05,06,경기,안산시,15,1,5,16,1
05,06,경기,평택시,13,0,5,18,1
05,06,경기,광명시,2,0,0,2,0
05,06,경기,구리시,4,0,0,7,0
05,06,경기,양주시,4,0,1,5,0
05,06,경기,여주시,1,0,0,1,0
05,06,경기,화성시,6,0,1,6,0
05,06,경기,시흥시,3,0,0,4,0
05,06,경기,파주시,4,0,2,5,0
05,06,경기,고양시,12,0,5,14,2
05,06,경기,광주시,6,0,1,5,0
05,06,경기,포천시,5,0,3,5,1
05,06,경기,가평군,1,0,0,1,0
05,06,경기,양평군,3,0,3,2,0
05,06,경기,이천시,6,0,1,6,0
05,06,경기,용인시,9,0,1,7,2
05,06,경기,안성시,3,0,1,2,0
05,06,경기,김포시,5,0,1,8,0
05,06,경기,동두천시,2,0,0,4,0
05,06,경기,과천시,1,0,1,0,0
05,06,경기,군포시,2,0,0,2,2
05,06,경기,남양주시,3,0,1,3,0
05,06,경기,하남시,2,0,1,1,0
05,06,강원,춘천시,7,0,1,6,2
05,06,강원,원주시,3,0,0,4,0
05,06,강원,강릉시,1,0,0,1,0
05,06,강원,속초시,2,0,0,6,0
05,06,강원,태백시,1,0,0,1,0
05,06,강원,삼척시,1,0,0,2,0
05,06,강원,홍천군,1,0,0,1,0
05,06,강원,횡성군,1,0,1,0,0
05,06,강원,평창군,1,0,0,3,0
05,06,강원,정선군,2,0,2,1,0
05,06,강원,고성군,1,0,1,1,0
05,06,충북,청주시,16,0,1,24,0
05,06,충북,충주시,5,0,2,6,1
05,06,충북,제천시,5,0,0,7,1
05,06,충북,보은군,1,0,1,2,0
05,06,충북,영동군,1,0,1,2,0
05,06,충북,진천군,1,0,0,1,0
05,06,충북,괴산군,2,0,0,2,0
05,06,충남,천안시,12,0,1,25,0
05,06,충남,아산시,1,0,1,0,0
05,06,충남,공주시,2,0,0,2,0
05,06,충남,태안군,2,0,1,4,0
05,06,충남,논산시,4,0,2,4,0
05,06,충남,부여군,1,0,1,0,0
05,06,충남,청양군,1,0,0,1,0
05,06,충남,홍성군,1,0,0,1,0
05,06,충남,예산군,1,0,0,1,0
05,06,충남,당진시,2,1,0,1,0
05,06,충남,계룡시,1,0,0,1,0
05,06,전북,전주시,11,0,5,15,0
05,06,전북,군산시,2,0,0,3,0
05,06,전북,정읍시,3,0,1,3,0
05,06,전북,남원시,5,0,2,7,0
05,06,전북,김제시,2,0,1,1,0
05,06,전북,완주군,1,0,1,0,0
05,06,전북,장수군,1,0,1,1,0
05,06,전북,익산시,3,0,1,5,0
05,06,전남,여수시,11,0,2,14,0
05,06,전남,순천시,6,0,2,6,0
05,06,전남,나주시,1,0,0,1,0
05,06,전남,광양시,3,0,2,1,0
05,06,전남,담양군,1,0,0,3,0
05,06,전남,곡성군,1,0,1,1,0
05,06,전남,고흥군,4,0,3,2,0
05,06,전남,화순군,1,0,0,1,0
05,06,전남,해남군,2,1,1,2,0
05,06,전남,영암군,1,0,0,1,0
05,06,전남,무안군,1,0,0,2,0
05,06,전남,장성군,1,0,1,0,0
05,06,전남,진도군,1,0,0,3,0
05,06,경북,포항시,7,0,2,10,0
05,06,경북,김천시,2,0,1,1,0
05,06,경북,안동시,3,0,3,1,1
05,06,경북,구미시,5,0,2,3,0
05,06,경북,영주시,1,0,1,0,0
05,06,경북,상주시,3,1,0,1,1
05,06,경북,의성군,3,0,2,1,0
05,06,경북,청송군,1,0,0,0,1
05,06,경북,청도군,2,0,0,2,0
05,06,경북,고령군,1,0,0,1,0
05,06,경북,성주군,1,0,0,1,0
05,06,경북,칠곡군,3,0,1,3,0
05,06,경북,봉화군,1,0,0,1,0
05,06,경북,울진군,1,0,1,1,0
05,06,경북,경산시,1,0,0,1,0
05,06,경남,진주시,2,0,2,2,0
05,06,경남,통영시,4,0,1,5,1
05,06,경남,김해시,8,0,2,6,0
05,06,경남,거제시,2,0,0,4,0
05,06,경남,양산시,8,0,5,4,0
05,06,경남,고성군,1,0,1,0,0
05,06,경남,사천시,5,0,1,7,0
05,06,경남,남해군,3,0,2,1,0
05,06,경남,하동군,2,0,1,1,0
05,06,경남,함양군,1,0,0,2,0
05,06,경남,거창군,1,0,1,0,0
05,06,경남,창원시(통합),12,0,4,11,3
05,06,제주,제주시,7,1,2,6,1
05,06,제주,서귀포시,2,0,0,1,1
05,06,대구,동구,8,1,4,8,1
05,06,대구,서구,8,0,0,10,0
05,06,대구,남구,1,0,0,1,0
05,06,대구,북구,9,0,1,8,1
05,06,대구,수성구,7,0,5,7,1
05,06,대구,달서구,7,0,0,9,0
05,06,대구,달성군,2,0,0,2,0
05,06,인천,중구,1,0,0,2,0
05,06,인천,미추홀구,2,0,0,1,1
05,06,인천,부평구,7,0,2,9,0
05,06,인천,남동구,9,0,3,11,0
05,06,인천,서구,6,0,2,8,0
05,06,인천,연수구,3,0,2,2,1
05,06,인천,계양구,3,0,1,2,0
05,06,인천,강화군,2,0,0,4,0
05,06,인천,옹진군,1,0,0,2,0
05,06,광주,동구,1,0,1,0,0
05,06,광주,서구,4,0,2,7,0
05,06,광주,북구,9,0,0,16,6
05,06,광주,광산구,10,0,2,13,2
05,06,광주,남구,6,0,0,14,0
05,06,대전,동구,1,2,0,0,0
05,06,대전,중구,5,0,0,8,0
05,06,대전,서구,7,0,1,9,0
05,06,대전,유성구,3,0,0,3,0
05,06,대전,대덕구,5,0,2,2,1
05,06,울산,중구,1,0,0,4,0
05,06,울산,남구,3,0,1,2,0
05,06,울산,동구,4,0,2,2,0
05,06,울산,울주군,2,0,1,1,0
05,06,세종,세종시,1,0,1,0,0
05,07,서울,종로구,1,0,0,0,1
05,07,서울,중구,2,0,1,2,0
05,07,서울,용산구,1,0,0,1,0
05,07,서울,성동구,3,0,1,2,0
05,07,서울,동대문구,2,0,0,1,1
05,07,서울,성북구,6,0,0,7,0
05,07,서울,도봉구,2,0,1,1,0
05,07,서울,은평구,3,0,0,5,0
05,07,서울,서대문구,3,0,2,1,0
05,07,서울,마포구,2,0,2,0,0
05,07,서울,강서구,6,0,2,4,0
05,07,서울,구로구,2,0,1,1,0
05,07,서울,영등포구,4,0,0,4,0
05,07,서울,동작구,1,0,0,1,1
05,07,서울,관악구,8,1,1,8,0
05,07,서울,강남구,8,0,0,15,0
05,07,서울,강동구,3,0,0,3,1
05,07,서울,송파구,1,0,1,0,0
05,07,서울,서초구,7,0,4,7,0
05,07,서울,양천구,3,0,2,1,1
05,07,서울,중랑구,7,0,1,7,1
05,07,서울,노원구,6,0,3,11,0
05,07,서울,광진구,1,0,0,3,0
05,07,서울,금천구,3,0,0,3,0
05,07,부산,서구,2,0,1,2,0
05,07,부산,동구,3,0,2,1,0
05,07,부산,부산진구,7,0,1,6,1
05,07,부산,동래구,3,0,0,5,0
05,07,부산,남구,1,0,1,0,0
05,07,부산,북구,2,0,1,2,0
05,07,부산,해운대구,1,0,1,1,0
05,07,부산,사하구,1,0,1,0,0
05,07,부산,금정구,2,0,0,5,0
05,07,부산,강서구,4,0,1,3,1
05,07,부산,수영구,2,0,0,2,0
05,07,부산,사상구,2,0,1,1,0
05,07,부산,기장군,2,0,0,6,0
05,07,경기,수원시,19,0,6,20,4
05,07,경기,성남시,12,0,4,16,0
05,07,경기,의정부시,5,0,1,6,1
05,07,경기,안양시,1,0,0,2,0
05,07,경기,부천시,6,0,3,5,0
05,07,경기,안산시,10,0,0,16,4
05,07,경기,평택시,10,0,6,10,0
05,07,경기,광명시,5,0,0,4,1
05,07,경기,구리시,2,0,0,2,0
05,07,경기,양주시,3,0,0,3,0
05,07,경기,여주시,3,0,1,1,1
05,07,경기,화성시,4,0,1,6,0
05,07,경기,시흥시,6,0,0,7,0
05,07,경기,파주시,4,0,1,4,0
05,07,경기,고양시,13,0,1,19,1
05,07,경기,광주시,6,0,3,3,1
05,07,경기,포천시,3,0,2,1,0
05,07,경기,가평군,5,0,0,7,0
05,07,경기,양평군,2,0,1,2,0
05,07,경기,이천시,2,1,0,4,0
05,07,경기,용인시,9,0,4,4,1
05,07,경기,안성시,4,0,2,6,0
05,07,경기,김포시,3,0,2,1,0
05,07,경기,과천시,1,0,0,1,0
05,07,경기,군포시,1,0,0,1,0
05,07,경기,남양주시,5,0,0,11,0
05,07,경기,오산시,1,0,0,1,0
05,07,강원,춘천시,3,0,0,2,1
05,07,강원,원주시,8,0,3,11,0
05,07,강원,동해시,1,0,0,1,0
05,07,강원,강릉시,2,0,0,2,0
05,07,강원,영월군,1,0,5,0,0
05,07,강원,고성군,1,0,0,2,0
05,07,충북,청주시,6,0,2,9,0
05,07,충북,충주시,1,0,0,4,0
05,07,충북,제천시,2,0,0,5,0
05,07,충북,옥천군,2,0,0,5,0
05,07,충북,진천군,2,0,0,3,1
05,07,충북,괴산군,2,0,1,1,0
05,07,충북,음성군,5,0,2,9,0
05,07,충북,단양군,1,0,0,2,0
05,07,충북,증평군,1,0,0,0,1
